0
40
66
46
66
46
42
56
58
51
64
36
24
49
66
66
36
66
66
66
66
66
46
46
66
32
36
66
66
66
66
52
61
46
66
66
66
36
56
14
66
66
66
66
66
66
66
46
46
66
66
55
15
20
51
36
56
40
49
60
66
66
66
66
66
38
60
66
61
66
24
66
31
45
56
58
66
66
66
28
41
66
66
36
66
4
40
60
56
62
66
49
55
66
24
66
66
66
66
66
31
66
35
66
66
66
66
59
66
29
66
4
66
64
63
66
41
66
66
61
66
36
66
36
48
56
66
66
60
66
42
38
26
36
46
66
46
66
55
66
66
66
66
66
31
66
31
44
6
66
56
31
66
46
58
66
45
66
36
59
56
65
61
26
45
22
35
65
50
66
66
66
46
61
66
66
66
66
66
66
16
65
66
61
56
66
66
66
66
26
66
36
66
66
4
66
61
32
55
66
61
56
39
38
66
66
58
66
66
66
58
66
61
26
44
31
66
12
66
56
25
66
36
31
66
66
12
66
65
25
66
66
38
66
66
36
37
66
26
61
51
66
66
66
61
66
36
38
66
39
66
66
66
36
66
59
4
23
41
47
66
44
18
33
66
66
66
